_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.angle,MonoBehaviour.blendMode,MonoBehaviour.cornerColorLowerLeft,MonoBehaviour.cornerColorLowerRight,MonoBehaviour.cornerColorUpperLeft,MonoBehaviour.cornerColorUpperRight,MonoBehaviour.gradientType,MonoBehaviour.intensity,MonoBehaviour.linearColor1,MonoBehaviour.linearColor2,MonoBehaviour.linearGradient.atime0,MonoBehaviour.linearGradient.atime1,MonoBehaviour.linearGradient.atime2,MonoBehaviour.linearGradient.atime3,MonoBehaviour.linearGradient.atime4,MonoBehaviour.linearGradient.atime5,MonoBehaviour.linearGradient.atime6,MonoBehaviour.linearGradient.atime7,MonoBehaviour.linearGradient.ctime0,MonoBehaviour.linearGradient.ctime1,MonoBehaviour.linearGradient.ctime2,MonoBehaviour.linearGradient.ctime3,MonoBehaviour.linearGradient.ctime4,MonoBehaviour.linearGradient.ctime5,MonoBehaviour.linearGradient.ctime6,MonoBehaviour.linearGradient.ctime7,MonoBehaviour.linearGradient.key0,MonoBehaviour.linearGradient.key1,MonoBehaviour.linearGradient.key2,MonoBehaviour.linearGradient.key3,MonoBehaviour.linearGradient.key4,MonoBehaviour.linearGradient.key5,MonoBehaviour.linearGradient.key6,MonoBehaviour.linearGradient.key7,MonoBehaviour.linearGradient.m_ColorSpace,MonoBehaviour.linearGradient.m_Mode,MonoBehaviour.linearGradient.m_NumAlphaKeys,MonoBehaviour.linearGradient.m_NumColorKeys,MonoBehaviour.linearGradient.serializedVersion,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_Enabled,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1637787263208537},1637787263208537,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1250048771362322},1250048771362322,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1400151977208502},1400151977208502,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1875971231475815},1875971231475815,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1813548131918563},1813548131918563,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1255475823360466},1255475823360466,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1536808457269100},1536808457269100,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1418754525892774},1418754525892774,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1897145438738420},1897145438738420,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1085454865708643},1085454865708643,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1163805424950144},1163805424950144,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1698671004946520},1698671004946520,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1352512195065239},1352512195065239,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1719396673845887},1719396673845887,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1794819412010295},1794819412010295,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1363204519134759},1363204519134759,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1576907573976976},1576907573976976,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
