_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.- {fileID,MonoBehaviour.Canvas,MonoBehaviour.Canvas_fileID,MonoBehaviour.arrowClosed,MonoBehaviour.arrowClosed_fileID,MonoBehaviour.arrowOpened,MonoBehaviour.arrowOpened_fileID,MonoBehaviour.blendDistance,MonoBehaviour.checkmarkImage,MonoBehaviour.checkmarkImage_fileID,MonoBehaviour.colorDefault,MonoBehaviour.colorImage,MonoBehaviour.colorImage_fileID,MonoBehaviour.colorSelected,MonoBehaviour.components,MonoBehaviour.content,MonoBehaviour.contentHolder,MonoBehaviour.contentHolder_fileID,MonoBehaviour.content_fileID,MonoBehaviour.fieldA,MonoBehaviour.fieldA_fileID,MonoBehaviour.fieldB,MonoBehaviour.fieldB_fileID,MonoBehaviour.fieldG,MonoBehaviour.fieldG_fileID,MonoBehaviour.fieldR,MonoBehaviour.fieldR_fileID,MonoBehaviour.fieldW,MonoBehaviour.fieldW_fileID,MonoBehaviour.fieldX,MonoBehaviour.fieldX_fileID,MonoBehaviour.fieldY,MonoBehaviour.fieldY_fileID,MonoBehaviour.fieldZ,MonoBehaviour.fieldZ_fileID,MonoBehaviour.graphic,MonoBehaviour.graphic_fileID,MonoBehaviour.header,MonoBehaviour.header_fileID,MonoBehaviour.m_AnimationTriggers.m_DisabledTrigger,MonoBehaviour.m_AnimationTriggers.m_HighlightedTrigger,MonoBehaviour.m_AnimationTriggers.m_NormalTrigger,MonoBehaviour.m_AnimationTriggers.m_PressedTrigger,MonoBehaviour.m_AnimationTriggers.m_SelectedTrigger,MonoBehaviour.m_Colors.m_ColorMultiplier,MonoBehaviour.m_Colors.m_DisabledColor,MonoBehaviour.m_Colors.m_FadeDuration,MonoBehaviour.m_Colors.m_HighlightedColor,MonoBehaviour.m_Colors.m_NormalColor,MonoBehaviour.m_Colors.m_PressedColor,MonoBehaviour.m_Colors.m_SelectedColor,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_Enabled,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_Group,MonoBehaviour.m_Group_fileID,MonoBehaviour.m_Interactable,MonoBehaviour.m_IsGlobal,MonoBehaviour.m_IsOn,MonoBehaviour.m_Name,MonoBehaviour.m_Navigation.m_Mode,MonoBehaviour.m_Navigation.m_SelectOnDown,MonoBehaviour.m_Navigation.m_SelectOnDown_fileID,MonoBehaviour.m_Navigation.m_SelectOnLeft,MonoBehaviour.m_Navigation.m_SelectOnLeft_fileID,MonoBehaviour.m_Navigation.m_SelectOnRight,MonoBehaviour.m_Navigation.m_SelectOnRight_fileID,MonoBehaviour.m_Navigation.m_SelectOnUp,MonoBehaviour.m_Navigation.m_SelectOnUp_fileID,MonoBehaviour.m_Navigation.m_WrapAround,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid,MonoBehaviour.m_SpriteState.m_DisabledSprite,MonoBehaviour.m_SpriteState.m_DisabledSprite_fileID,MonoBehaviour.m_SpriteState.m_HighlightedSprite,MonoBehaviour.m_SpriteState.m_HighlightedSprite_fileID,MonoBehaviour.m_SpriteState.m_PressedSprite,MonoBehaviour.m_SpriteState.m_PressedSprite_fileID,MonoBehaviour.m_SpriteState.m_SelectedSprite,MonoBehaviour.m_SpriteState.m_SelectedSprite_fileID,MonoBehaviour.m_TargetGraphic,MonoBehaviour.m_TargetGraphic_fileID,MonoBehaviour.m_Transition,MonoBehaviour.nameLabel,MonoBehaviour.nameLabel_fileID,MonoBehaviour.nextButtonText,MonoBehaviour.nextButtonText_fileID,MonoBehaviour.onValueChanged.m_PersistentCalls.m_Calls,MonoBehaviour.previousButtonText,MonoBehaviour.previousButtonText_fileID,MonoBehaviour.priority,MonoBehaviour.progressBarRect,MonoBehaviour.progressBarRect_fileID,MonoBehaviour.scrollRect,MonoBehaviour.scrollRect_fileID,MonoBehaviour.sharedProfile,MonoBehaviour.sharedProfile_fileID,MonoBehaviour.sharedProfile_guid,MonoBehaviour.sharedProfile_path,MonoBehaviour.toggleTransition,MonoBehaviour.valueLabel,MonoBehaviour.valueLabel_fileID,MonoBehaviour.valueToggle,MonoBehaviour.valueToggle_fileID,MonoBehaviour.viewport,MonoBehaviour.viewport_fileID,MonoBehaviour.weight
DebugUIUIntField,Assets/GameObject/DebugUIUIntField.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1559174154,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1888949028218283},1888949028218283,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1559174154, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1559174154,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114742475971380335},114742475971380335,,,,,,,,,,,,,,,,{fileID: 114658507690910168},114658507690910168,,,,,
DebugUIFoldout,Assets/GameObject/DebugUIFoldout.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-1244478167,,,,,,,,,,,,,,,,,{fileID: 224842606807838169},224842606807838169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1623428385103550},1623428385103550,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1244478167, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-1244478167,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebugUIFoldout,Assets/GameObject/DebugUIFoldout.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,908903843,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1623428385103550},1623428385103550,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 908903843, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",908903843,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114784732443260915},114784732443260915,,,,,,,,,,,,,,,,,,{fileID: 114988473099956167},114988473099956167,,,
DebugUIFoldout,Assets/GameObject/DebugUIFoldout.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1584280941,,,,{fileID: 1337888929618661},1337888929618661,{fileID: 1102542190983505},1102542190983505,,,,,,,,,{fileID: 1880509361258020},,,1880509361258020,,,,,,,,,,,,,,,,,{fileID: 0},0,,,Disabled,Highlighted,Normal,Pressed,Highlighted,1,"{r: 0.78431374, g: 0.78431374, b: 0.78431374, a: 0.5019608}",0.1,"{r: 0.9607843, g: 0.9607843, b: 0.9607843, a: 1}","{r: 1, g: 1, b: 1, a: 1}","{r: 0.78431374, g: 0.78431374, b: 0.78431374, a: 1}","{r: 0.9607843, g: 0.9607843, b: 0.9607843, a: 1}",{fileID: 0},0,0,1,{fileID: 1223268124308031},1223268124308031,{fileID: 0},0,1,,0,,3,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,0,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1584280941, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1584280941,57c9a3e5193e26c4b968cc86e528416d,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,0,,,,,[],,,,,,,,,,,,0,,,,,,,
FactoryPanicShock,Assets/GameObject/FactoryPanicShock.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1520420858,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1705775093461918},1705775093461918,,,,1,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1520420858, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1520420858,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,0,,,,,"{fileID: 11400000, guid: cbb6bca76529caa448342f8bc3d35214, type: 2}",11400000,cbb6bca76529caa448342f8bc3d35214,Assets/MonoBehaviour/MiniGameVolume_FPS.asset,,,,,,,,1
DebugUIVBox,Assets/GameObject/DebugUIVBox.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-1244478167,,,,,,,,,,,,,,,,,{fileID: 224805265566260122},224805265566260122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1798060101321727},1798060101321727,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1244478167, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-1244478167,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebugUIVBox,Assets/GameObject/DebugUIVBox.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-1326230830,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1798060101321727},1798060101321727,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1326230830, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-1326230830,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebugUIValuePersistent,Assets/GameObject/DebugUIValuePersistent.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,786239023,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1285561758335848},1285561758335848,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 786239023, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",786239023,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114681108478381397},114681108478381397,,,,,,,,,,,,,,,,{fileID: 114881996054096701},114881996054096701,,,,,
DebugUIObject,Assets/GameObject/DebugUIObject.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,710982576,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1533612103999114},1533612103999114,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 710982576, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",710982576,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114831500324640741},114831500324640741,,,,,,,,,,,,,,,,{fileID: 114225360146225515},114225360146225515,,,,,
DebugUIToggleHistory,Assets/GameObject/DebugUIToggleHistory.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-1593630288,,,,,,,,,{fileID: 114428387088688855},114428387088688855,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1264123895942295},1264123895942295,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1593630288, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-1593630288,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114113790972522291},114113790972522291,,,,,,,,,,,,,,,,,,{fileID: 114899252357782977},114899252357782977,,,
GoldMiner,Assets/GameObject/GoldMiner.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1520420858,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1727855830734646},1727855830734646,,,,1,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1520420858, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1520420858,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,0,,,,,"{fileID: 11400000, guid: 820baade7895dbf41a3ac6c434bdc057, type: 2}",11400000,820baade7895dbf41a3ac6c434bdc057,Assets/MonoBehaviour/MiniGameVolume_Snake.asset,,,,,,,,1
DebugUIGroup,Assets/GameObject/DebugUIGroup.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-1244478167,,,,,,,,,,,,,,,,,{fileID: 224659201889922331},224659201889922331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1763739701236043},1763739701236043,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1244478167, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-1244478167,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebugUIGroup,Assets/GameObject/DebugUIGroup.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1991480869,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,{fileID: 224472510687631227},224472510687631227,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1763739701236043},1763739701236043,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1991480869, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1991480869,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114430820247328476},114430820247328476,,,,,,,,,,,,,,,,,,,,,,
DebugUIEnumHistory,Assets/GameObject/DebugUIEnumHistory.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1252061853,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1895290331755958},1895290331755958,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1252061853, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1252061853,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114272668195441318},114272668195441318,{fileID: 0},0,,{fileID: 0},0,,,,,,,,,,,{fileID: 114962229159314046},114962229159314046,,,,,
DebugUIObjectList,Assets/GameObject/DebugUIObjectList.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-783771462,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1303063703894523},1303063703894523,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -783771462, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-783771462,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114626013994604233},114626013994604233,{fileID: 114630527812328055},114630527812328055,,{fileID: 114029113905213785},114029113905213785,,,,,,,,,,,{fileID: 114083861373105957},114083861373105957,,,,,
DebugUIRow,Assets/GameObject/DebugUIRow.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-1244478167,,,,,,,,,,,,,,,,,{fileID: 224623999688006294},224623999688006294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1729646699928578},1729646699928578,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1244478167, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-1244478167,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebugUIRow,Assets/GameObject/DebugUIRow.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-1009444461,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1729646699928578},1729646699928578,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1009444461, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-1009444461,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114885676846789957},114885676846789957,,,,,,,,,,,,,,,,,,{fileID: 114609579161992061},114609579161992061,,,
DebugUIRow,Assets/GameObject/DebugUIRow.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1584280941,,,,{fileID: 1949787855157199},1949787855157199,{fileID: 1370360299804337},1370360299804337,,,,,,,,,{fileID: 1545273089843149},,,1545273089843149,,,,,,,,,,,,,,,,,{fileID: 0},0,,,Disabled,Highlighted,Normal,Pressed,Highlighted,1,"{r: 0.78431374, g: 0.78431374, b: 0.78431374, a: 0.5019608}",0.1,"{r: 0.9607843, g: 0.9607843, b: 0.9607843, a: 1}","{r: 1, g: 1, b: 1, a: 1}","{r: 0.78431374, g: 0.78431374, b: 0.78431374, a: 1}","{r: 0.9607843, g: 0.9607843, b: 0.9607843, a: 1}",{fileID: 0},0,0,1,{fileID: 1590761631577724},1590761631577724,{fileID: 0},0,1,,0,,3,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,0,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1584280941, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1584280941,57c9a3e5193e26c4b968cc86e528416d,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,0,,,,,[],,,,,,,,,,,,0,,,,,,,
DebugUIButton,Assets/GameObject/DebugUIButton.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1971800143,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1931752678433933},1931752678433933,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1971800143, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1971800143,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114756028690465143},114756028690465143,,,,,,,,,,,,,,,,,,,,,,
DebugUIObjectPopupField,Assets/GameObject/DebugUIObjectPopupField.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,837809467,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1863452892619331},1863452892619331,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 837809467, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",837809467,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114763454465182663},114763454465182663,{fileID: 114150783883619590},114150783883619590,,{fileID: 114143259176084468},114143259176084468,,,,,,,,,,,{fileID: 114078084579410183},114078084579410183,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1520420858,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1291354940929564},1291354940929564,,,,1,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1520420858, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1520420858,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,3,,,,,"{fileID: 11400000, guid: 8d31108843f8418479944048362d8839, type: 2}",11400000,8d31108843f8418479944048362d8839,Assets/MonoBehaviour/Volume_Morning_Warehouse.asset,,,,,,,,1
LevelManager,Assets/GameObject/LevelManager.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1520420858,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1053146212971841},1053146212971841,,,,1,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1520420858, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1520420858,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,4,,,,,"{fileID: 11400000, guid: 8d31108843f8418479944048362d8839, type: 2}",11400000,8d31108843f8418479944048362d8839,Assets/MonoBehaviour/Volume_Morning_Warehouse.asset,,,,,,,,1
LevelManager,Assets/GameObject/LevelManager.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1520420858,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1992252447953548},1992252447953548,,,,1,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1520420858, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1520420858,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,0,,,,,"{fileID: 11400000, guid: d32346f5e6925194cbb3669df9033ec3, type: 2}",11400000,d32346f5e6925194cbb3669df9033ec3,Assets/MonoBehaviour/DuckovGlobalVolumeProfile.asset,,,,,,,,1
LevelManager,Assets/GameObject/LevelManager.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1520420858,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1129647991025768},1129647991025768,,,,1,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1520420858, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1520420858,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,10,,,,,"{fileID: 11400000, guid: 0335c42594d9aff4c82c291b2d567a75, type: 2}",11400000,0335c42594d9aff4c82c291b2d567a75,Assets/MonoBehaviour/HurtVolume.asset,,,,,,,,0
LevelManager,Assets/GameObject/LevelManager.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1520420858,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1511035574120521},1511035574120521,,,,1,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1520420858, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1520420858,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,99,,,,,"{fileID: 11400000, guid: 3598ebd640ff19a4a8a15639c7c0e4a6, type: 2}",11400000,3598ebd640ff19a4a8a15639c7c0e4a6,Assets/MonoBehaviour/TopDownProfile.asset,,,,,,,,1
LevelManager,Assets/GameObject/LevelManager.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1520420858,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1002200670447870},1002200670447870,,,,1,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1520420858, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1520420858,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,4,,,,,"{fileID: 11400000, guid: c98aabc2404ea92489d6937713ed47ee, type: 2}",11400000,c98aabc2404ea92489d6937713ed47ee,Assets/MonoBehaviour/InteractVolume Profile.asset,,,,,,,,0
DebugUIValue,Assets/GameObject/DebugUIValue.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,786239023,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1126059052091905},1126059052091905,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 786239023, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",786239023,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114611300795456265},114611300795456265,,,,,,,,,,,,,,,,{fileID: 114305973187712517},114305973187712517,,,,,
DebugUIPanel,Assets/GameObject/DebugUIPanel.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-1244478167,,,,,,,,,,,,,,,,,{fileID: 224397121089468195},224397121089468195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1688645016398275},1688645016398275,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1244478167, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-1244478167,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
