_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.- key,MonoBehaviour.- socketPoint,MonoBehaviour.- socketPoint_fileID,MonoBehaviour.- target,MonoBehaviour.- {fileID,MonoBehaviour.acceptSticky,MonoBehaviour.actionSound,MonoBehaviour.agentUtilities.- key,MonoBehaviour.agentUtilities.agentPrefab,MonoBehaviour.agentUtilities.agentPrefab_fileID,MonoBehaviour.agentUtilities.agentPrefab_guid,MonoBehaviour.agentUtilities.agentPrefab_path,MonoBehaviour.agentUtilities.agents,MonoBehaviour.allowMultipleTrigger,MonoBehaviour.attachedToItem,MonoBehaviour.attachedToItem_fileID,MonoBehaviour.baseValue,MonoBehaviour.constants.- key,MonoBehaviour.constants.data,MonoBehaviour.constants.dataType,MonoBehaviour.constants.display,MonoBehaviour.constants.entries,MonoBehaviour.content,MonoBehaviour.defaultCapacity,MonoBehaviour.description,MonoBehaviour.display,MonoBehaviour.displayName,MonoBehaviour.displayNameKey,MonoBehaviour.displayQuality,MonoBehaviour.durabilityUsage,MonoBehaviour.effects,MonoBehaviour.enableInInventory,MonoBehaviour.excludeTags,MonoBehaviour.filters,MonoBehaviour.forbidItemsWithSameID,MonoBehaviour.hasBeenInspectedInLootBox,MonoBehaviour.hasSound,MonoBehaviour.hideIfPluged,MonoBehaviour.hideIfPluged_fileID,MonoBehaviour.icon,MonoBehaviour.icon_fileID,MonoBehaviour.icon_guid,MonoBehaviour.icon_path,MonoBehaviour.inventory,MonoBehaviour.inventory_fileID,MonoBehaviour.item,MonoBehaviour.itemGraphic,MonoBehaviour.itemGraphic_fileID,MonoBehaviour.itemGraphic_guid,MonoBehaviour.itemGraphic_path,MonoBehaviour.item_fileID,MonoBehaviour.key,MonoBehaviour.list,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_Enabled,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid,MonoBehaviour.m_Script_path,MonoBehaviour.master,MonoBehaviour.master_fileID,MonoBehaviour.maxStackCount,MonoBehaviour.modifiers,MonoBehaviour.modifiers_fileID,MonoBehaviour.needInspection,MonoBehaviour.order,MonoBehaviour.overrideOrder,MonoBehaviour.period,MonoBehaviour.quality,MonoBehaviour.requireTags,MonoBehaviour.showIfPluged,MonoBehaviour.showIfPluged_fileID,MonoBehaviour.slotIcon,MonoBehaviour.slotIcon_fileID,MonoBehaviour.slotIcon_guid,MonoBehaviour.slotIcon_path,MonoBehaviour.slots,MonoBehaviour.slots_fileID,MonoBehaviour.sockets,MonoBehaviour.stats,MonoBehaviour.stats_fileID,MonoBehaviour.tags.- {fileID,MonoBehaviour.tags.list,MonoBehaviour.type,MonoBehaviour.typeID,MonoBehaviour.usageUtilities,MonoBehaviour.usageUtilities_fileID,MonoBehaviour.useDurability,MonoBehaviour.useSound,MonoBehaviour.useTime,MonoBehaviour.value,MonoBehaviour.variables.- key,MonoBehaviour.variables.data,MonoBehaviour.variables.dataType,MonoBehaviour.variables.display,MonoBehaviour.variables.entries,MonoBehaviour.weight
Stock_SMG_Lv_2,Assets/GameObject/Stock_SMG_Lv_2.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-319703745,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,DefaultScatter,,{fileID: 0},0,0,1,{fileID: 1556504849073610},1556504849073610,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -319703745, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-319703745,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114384211379182033},114384211379182033,,,,,0,0,,,,,,,,,,,,,,,,,100,,,,,,,-0.15,,,,,,
Totem_GunDamage,Assets/GameObject/Totem_GunDamage.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Totem_GunDamage,,2,,[],,,,,,,,,"{fileID: 21300000, guid: 6ed04957c94427f46bf1ebcf379012c2, type: 2}",21300000,6ed04957c94427f46bf1ebcf379012c2,Assets/Sprite/Totem.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1208420339375967},1208420339375967,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 114240637563959077},114240637563959077,,72,,,2,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: df10e737622f95b48b7f403468b71196, type: 2}",,,321,{fileID: 0},0,,,,1000,,,,,[],0.3
Totem_GunDamage,Assets/GameObject/Totem_GunDamage.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-319703745,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,GunDamageMultiplier,,{fileID: 0},0,0,1,{fileID: 1208420339375967},1208420339375967,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -319703745, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-319703745,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114339720342087808},114339720342087808,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,0.08,,,,,,
Bullet_AR_L_Piercing3,Assets/GameObject/Bullet_AR_L_Piercing3.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,bleedChance,cdcccc3d,1,1,,,,,,Item_Bullet_AR_L_Piercing3,,0,,[],,,,,,,,,"{fileID: 21300000, guid: 39ae83c5a39865644ae3687586fdfd87, type: 2}",21300000,39ae83c5a39865644ae3687586fdfd87,Assets/Sprite/cross.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1483112074681595},1483112074681595,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,180,{fileID: 0},0,,0,,,999,,,,,,,,{fileID: 0},0,,{fileID: 114840749797437815},114840749797437815,"11400000, guid: df609b9e030967341a535e19d2643282, type: 2}",,,142,{fileID: 0},0,,,,10,Count,1e000000,2,0,,0.02
Bullet_AR_L_Piercing3,Assets/GameObject/Bullet_AR_L_Piercing3.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,1507211381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],{fileID: 0},0,0,1,{fileID: 1483112074681595},1483112074681595,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1507211381, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",1507211381,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114174104392777514},114174104392777514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totem_FinalDash 3,Assets/GameObject/Totem_FinalDash 3.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Totem_Marathon_3,,4,,[],,,,,,,,,"{fileID: 21300000, guid: 6ed04957c94427f46bf1ebcf379012c2, type: 2}",21300000,6ed04957c94427f46bf1ebcf379012c2,Assets/Sprite/Totem.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1949717666495048},1949717666495048,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 114171377419787093},114171377419787093,,164,,,4,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: df10e737622f95b48b7f403468b71196, type: 2}",,,953,{fileID: 0},0,,,,3500,,,,,[],0.3
Totem_FinalDash 3,Assets/GameObject/Totem_FinalDash 3.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-319703745,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,StaminaDrainRate,,{fileID: 0},0,0,1,{fileID: 1949717666495048},1949717666495048,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -319703745, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-319703745,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114827875084419577},114827875084419577,,,,,0,0,,,,,,,,,,,,,,,,,100,,,,,,,-0.4,,,,,,
fiber_Lv3,Assets/GameObject/fiber_Lv3.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_fiber_Lv3,,0,,[],,,,,,,,,"{fileID: 21300000, guid: 705eb93b5a89b064e9b6cab76838e2c8, type: 2}",21300000,705eb93b5a89b064e9b6cab76838e2c8,Assets/Sprite/fiber_Gray.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1941485500194297},1941485500194297,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,10,{fileID: 0},0,,4,,,4,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: f48fe17d0bebe02419025f9c1a6d79f1, type: 2}",,,1171,{fileID: 0},0,,,,1289,Count,01000000,2,0,,0.28
Cartridge_BubblePop,Assets/GameObject/Cartridge_BubblePop.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,GameID,427562626c65506f70706572,4,0,,,,,,Item_Cartridge_BubblePop,,0,,[],,,,,,,,,"{fileID: 21300000, guid: cd9b803d7f430d94282ed17c61fa8950, type: 2}",21300000,cd9b803d7f430d94282ed17c61fa8950,Assets/Sprite/ItemGraphic_Cartridge_BubblePop.asset,{fileID: 0},0,,"{fileID: 114106329123477552, guid: 1ea4139b7b10fc94180097a02e25b266, type: 2}",114106329123477552,1ea4139b7b10fc94180097a02e25b266,Assets/GameObject/ItemGraphic_Cartridge_BubblePop.prefab,,,,{fileID: 0},0,0,1,{fileID: 1446410216263908},1446410216263908,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,4,,,4,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 927b9b98b7836f84f98acea1417b3668, type: 2}",,,927,{fileID: 0},0,,,,6543,,,,,[],0.15
Wrench,Assets/GameObject/Wrench.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,Handheld,"{fileID: 114426415045668651, guid: c92094f89057e7640bbc3b0fec8d2e7a, type: 2}",114426415045668651,c92094f89057e7640bbc3b0fec8d2e7a,Assets/GameObject/MeleeWeaponAgent_Wrench01.prefab,,,,,,,,,,[],,,,,Item_Wrench,,0,,[],,,,,,,,,"{fileID: 21300000, guid: 55b4e88dcb7734b4fa144b6d729fa2a4, type: 2}",21300000,55b4e88dcb7734b4fa144b6d729fa2a4,Assets/Sprite/Wrench01.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1244894320058572},1244894320058572,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,2,,,2,,,,,,,,{fileID: 0},0,,{fileID: 114837247093272942},114837247093272942,"11400000, guid: df10e737622f95b48b7f403468b71196, type: 2}",,,31,{fileID: 0},0,,,,257,,,,,[],0.41
Wrench,Assets/GameObject/Wrench.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,1507211381,BleedChance,,,,,,,,,,,,,,,,0.12,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1244894320058572},1244894320058572,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1507211381, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",1507211381,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114332326594524243},114332326594524243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec_Light_Lv_2,Assets/GameObject/Tec_Light_Lv_2.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Tec_Light_Lv_2,,3,,[],,,,,,,,,"{fileID: 21300000, guid: 39ae83c5a39865644ae3687586fdfd87, type: 2}",21300000,39ae83c5a39865644ae3687586fdfd87,Assets/Sprite/cross.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1113796927664372},1113796927664372,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 114130047027852734},114130047027852734,,0,,,999,,,,,,,,{fileID: 0},0,,{fileID: 114716669019032738},114716669019032738,"11400000, guid: a99d0a68f90e4064586745529c49099d, type: 2}",,,229,{fileID: 0},0,,,,900,,,,,[],0.15
Tec_Light_Lv_2,Assets/GameObject/Tec_Light_Lv_2.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,1507211381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],{fileID: 0},0,0,1,{fileID: 1113796927664372},1113796927664372,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1507211381, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",1507211381,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114659745652887691},114659745652887691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tec_Light_Lv_2,Assets/GameObject/Tec_Light_Lv_2.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-319703745,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,CritDamageFactor,,{fileID: 0},0,0,1,{fileID: 1113796927664372},1113796927664372,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -319703745, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-319703745,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114659745652887691},114659745652887691,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,0.12,,,,,,
CDDriver,Assets/GameObject/CDDriver.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_CDDriver,,0,,[],,,,,,,,,"{fileID: 21300000, guid: 34b821ccef34208469c36a344f409cfb, type: 2}",21300000,34b821ccef34208469c36a344f409cfb,Assets/Sprite/CDDriver.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1952616364568195},1952616364568195,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,2,,,2,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 1af887b49c1ce28439f2f4700f1903ac, type: 2}",,,338,{fileID: 0},0,,,,579,,,,,[],0.5
Key_HiddenWarehouse_Cellar_Fork,Assets/GameObject/Key_HiddenWarehouse_Cellar_Fork.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Key_HiddenWarehouse_Cellar_Fork,,0,,[],,,,,,,,,"{fileID: 21300000, guid: bbe04410692c2b643ab91eccef6213ff, type: 2}",21300000,bbe04410692c2b643ab91eccef6213ff,Assets/Sprite/Key3.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1988186713237322},1988186713237322,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,5,,,5,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 31350c7aae6390c4497c960c0bd3eef9, type: 2}",,,1150,{fileID: 0},0,,,,1952,,,,,[],0.2
Shit_FlyBoss,Assets/GameObject/Shit_FlyBoss.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Shit,,0,,[],,,,,,,,,"{fileID: 21300000, guid: f0d26d88664cd2144a215175207de537, type: 2}",21300000,f0d26d88664cd2144a215175207de537,Assets/Sprite/SM_Shit.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1958967170124672},1958967170124672,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,0,,,99,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 4855b4730b4415d4f9979db6a0b1752a, type: 2}",,,940,{fileID: 0},0,,,,580,,,,,[],0.1
1111_Buff_Space,Assets/GameObject/1111_Buff_Space.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-1230226705,,,,,114228379587529943},,,,,,,,,,,,,,,,,,,,加速,0,,,,,,,,[],,,,,,,,,,,,{fileID: 0},,,,,0,,,{fileID: 0},0,0,1,{fileID: 1258895689067694},1258895689067694,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1230226705, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-1230226705,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111_Buff_Space,Assets/GameObject/1111_Buff_Space.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,1529262290,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1258895689067694},1258895689067694,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1529262290, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",1529262290,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114365370944363934},114365370944363934,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grip_AS_Lv_4,Assets/GameObject/Grip_AS_Lv_4.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Grip_AS_Lv_4,,5,,[],,,,,,,,,"{fileID: 21300000, guid: 39ae83c5a39865644ae3687586fdfd87, type: 2}",21300000,39ae83c5a39865644ae3687586fdfd87,Assets/Sprite/cross.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1526917313077551},1526917313077551,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 114300790397490503},114300790397490503,,0,,,999,,,,,,,,{fileID: 0},0,,{fileID: 114580887585266749},114580887585266749,"11400000, guid: 02c178294cd0211439fe98b0a6aaecf3, type: 2}",,,263,{fileID: 0},0,,,,5000,,,,,[],0.4
Grip_AS_Lv_4,Assets/GameObject/Grip_AS_Lv_4.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,1507211381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],{fileID: 0},0,0,1,{fileID: 1526917313077551},1526917313077551,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1507211381, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",1507211381,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114028098525998589},114028098525998589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grip_AS_Lv_4,Assets/GameObject/Grip_AS_Lv_4.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-319703745,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,ScatterRecoverADS,,{fileID: 0},0,0,1,{fileID: 1526917313077551},1526917313077551,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -319703745, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-319703745,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114028098525998589},114028098525998589,,,,,0,0,,,,,,,,,,,,,,,,,100,,,,,,,0.5,,,,,,
PoliceStick,Assets/GameObject/PoliceStick.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,Handheld,"{fileID: 114299280717545843, guid: 94b512a1f78ee034496abbca34dc67ef, type: 2}",114299280717545843,94b512a1f78ee034496abbca34dc67ef,Assets/GameObject/MeleeWeaponAgent_PoliceStick.prefab,,,,,,,,,,[],,,,,Item_PoliceStick,,0,,[],,,,,,,,,"{fileID: 21300000, guid: b1daa1db707196f41ba909c5f605e92a, type: 2}",21300000,b1daa1db707196f41ba909c5f605e92a,Assets/Sprite/Pfb_PoliceStick.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1754080795938834},1754080795938834,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 114648043628761436},114648043628761436,,101,,,1,,,,,,,,{fileID: 114543235770854304},114543235770854304,,{fileID: 114528957079655731},114528957079655731,"11400000, guid: df10e737622f95b48b7f403468b71196, type: 2}",,,772,{fileID: 0},0,,,,175,DurabilityLoss,00000000,1,0,,0.78
PoliceStick,Assets/GameObject/PoliceStick.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-319703745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],{fileID: 0},0,0,1,{fileID: 1754080795938834},1754080795938834,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -319703745, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-319703745,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114781528658547882},114781528658547882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PoliceStick,Assets/GameObject/PoliceStick.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,936247221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],{fileID: 0},0,0,1,{fileID: 1754080795938834},1754080795938834,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 936247221, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",936247221,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114781528658547882},114781528658547882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PoliceStick,Assets/GameObject/PoliceStick.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,1507211381,BleedChance,,,,,,,,,,,,,,,,0.1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1754080795938834},1754080795938834,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1507211381, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",1507211381,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114781528658547882},114781528658547882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP_Bullet_MAG_Normal,Assets/GameObject/BP_Bullet_MAG_Normal.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_BP_Bullet_MAG_Normal,,0,,[],,,,,,,,,"{fileID: 21300000, guid: e893b4f80f2029d4b8d5361ee46f2c46, type: 2}",21300000,e893b4f80f2029d4b8d5361ee46f2c46,Assets/Sprite/Blueprint.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1367430080875562},1367430080875562,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,0,,,9,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 74054ceaaaf74e54db9c50e72b3dd5c3, type: 2}",,,678,{fileID: 0},0,,,,50,,,,,[],0.1
Totem_PhysicResist,Assets/GameObject/Totem_PhysicResist.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,114828108342318123},,,,,,,,[],,,,,,,,,[],,,,,Item_Totem_PhysicResist,,2,,,,,,,,,,,"{fileID: 21300000, guid: 6ed04957c94427f46bf1ebcf379012c2, type: 2}",21300000,6ed04957c94427f46bf1ebcf379012c2,Assets/Sprite/Totem.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1319635614934331},1319635614934331,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 114518138440462760},114518138440462760,,132,,,2,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: df10e737622f95b48b7f403468b71196, type: 2}",,,369,{fileID: 0},0,,,,1000,,,,,[],0.3
